time(ms) energy(J) GlobalRank
ENERGY, 7276.052155 joules, 576706313 ms, plat.node0
ENERGY, 7282.391174 joules, 576706413 ms, plat
ENERGY, 7282.391174 joules, 576706413 ms, plat.node0
ENERGY, 7288.724243 joules, 576706513 ms, plat
ENERGY, 7288.724243 joules, 576706513 ms, plat.node0
ENERGY, 7295.035126 joules, 576706613 ms, plat
ENERGY, 7295.035126 joules, 576706613 ms, plat.node0
ENERGY, 7301.393646 joules, 576706713 ms, plat
ENERGY, 7301.393646 joules, 576706713 ms, plat.node0
ENERGY, 7307.724426 joules, 576706813 ms, plat
ENERGY, 7307.724426 joules, 576706813 ms, plat.node0
ENERGY, 7314.045563 joules, 576706913 ms, plat
ENERGY, 7314.045563 joules, 576706913 ms, plat.node0
ENERGY, 7320.362305 joules, 576707013 ms, plat
ENERGY, 7320.362305 joules, 576707013 ms, plat.node0
ENERGY, 7326.694214 joules, 576707113 ms, plat
ENERGY, 7326.694214 joules, 576707113 ms, plat.node0
ENERGY, 7333.018921 joules, 576707213 ms, plat
ENERGY, 7333.018921 joules, 576707213 ms, plat.node0
ENERGY, 7339.285278 joules, 576707314 ms, plat
ENERGY, 7339.285278 joules, 576707314 ms, plat.node0
ENERGY, 7345.618103 joules, 576707414 ms, plat
ENERGY, 7345.618103 joules, 576707414 ms, plat.node0
ENERGY, 7351.940002 joules, 576707514 ms, plat
ENERGY, 7351.940002 joules, 576707514 ms, plat.node0
ENERGY, 7358.272919 joules, 576707614 ms, plat
ENERGY, 7358.272919 joules, 576707614 ms, plat.node0
ENERGY, 7364.606903 joules, 576707714 ms, plat
ENERGY, 7364.606903 joules, 576707714 ms, plat.node0
ENERGY, 7370.881439 joules, 576707814 ms, plat
ENERGY, 7370.881439 joules, 576707814 ms, plat.node0
ENERGY, 7377.209473 joules, 576707914 ms, plat
ENERGY, 7377.209473 joules, 576707914 ms, plat.node0
ENERGY, 7383.539520 joules, 576708014 ms, plat
ENERGY, 7383.539520 joules, 576708014 ms, plat.node0
ENERGY, 7389.871033 joules, 576708114 ms, plat
ENERGY, 7389.871033 joules, 576708114 ms, plat.node0
ENERGY, 7396.206757 joules, 576708214 ms, plat
ENERGY, 7396.206757 joules, 576708214 ms, plat.node0
ENERGY, 7402.546631 joules, 576708314 ms, plat
ENERGY, 7402.546631 joules, 576708314 ms, plat.node0
ENERGY, 7408.824738 joules, 576708414 ms, plat
ENERGY, 7408.824738 joules, 576708414 ms, plat.node0
ENERGY, 7415.152344 joules, 576708515 ms, plat
ENERGY, 7415.152344 joules, 576708515 ms, plat.node0
ENERGY, 7421.559387 joules, 576708615 ms, plat
ENERGY, 7421.559387 joules, 576708615 ms, plat.node0
ENERGY, 7427.914551 joules, 576708715 ms, plat
ENERGY, 7427.914551 joules, 576708715 ms, plat.node0
ENERGY, 7434.254120 joules, 576708815 ms, plat
ENERGY, 7434.254120 joules, 576708815 ms, plat.node0
ENERGY, 7440.555756 joules, 576708915 ms, plat
ENERGY, 7440.555756 joules, 576708915 ms, plat.node0
ENERGY, 7446.795990 joules, 576709015 ms, plat
ENERGY, 7446.795990 joules, 576709015 ms, plat.node0
ENERGY, 7453.088135 joules, 576709115 ms, plat
ENERGY, 7453.088135 joules, 576709115 ms, plat.node0
ENERGY, 7459.383270 joules, 576709215 ms, plat
ENERGY, 7459.383270 joules, 576709215 ms, plat.node0
ENERGY, 7465.681732 joules, 576709315 ms, plat
ENERGY, 7465.681732 joules, 576709315 ms, plat.node0
ENERGY, 7471.981964 joules, 576709415 ms, plat
ENERGY, 7471.981964 joules, 576709415 ms, plat.node0
ENERGY, 7478.211121 joules, 576709515 ms, plat
ENERGY, 7478.211121 joules, 576709515 ms, plat.node0
ENERGY, 7484.500153 joules, 576709615 ms, plat
ENERGY, 7484.500153 joules, 576709615 ms, plat.node0
ENERGY, 7490.788940 joules, 576709715 ms, plat
ENERGY, 7490.788940 joules, 576709716 ms, plat.node0
ENERGY, 7497.082947 joules, 576709816 ms, plat
ENERGY, 7497.082947 joules, 576709816 ms, plat.node0
ENERGY, 7503.374207 joules, 576709916 ms, plat
ENERGY, 7503.374207 joules, 576709916 ms, plat.node0
ENERGY, 7509.593964 joules, 576710016 ms, plat
ENERGY, 7509.593964 joules, 576710016 ms, plat.node0
ENERGY, 7515.884155 joules, 576710116 ms, plat
ENERGY, 7515.884155 joules, 576710116 ms, plat.node0
ENERGY, 7522.146973 joules, 576710216 ms, plat
ENERGY, 7522.146973 joules, 576710216 ms, plat.node0
ENERGY, 7528.403839 joules, 576710316 ms, plat
ENERGY, 7528.403839 joules, 576710316 ms, plat.node0
ENERGY, 7534.672791 joules, 576710416 ms, plat
ENERGY, 7534.672791 joules, 576710416 ms, plat.node0
ENERGY, 7540.877136 joules, 576710516 ms, plat
ENERGY, 7540.877136 joules, 576710516 ms, plat.node0
ENERGY, 7547.243011 joules, 576710616 ms, plat
ENERGY, 7547.243011 joules, 576710616 ms, plat.node0
ENERGY, 7553.595734 joules, 576710716 ms, plat
ENERGY, 7553.595734 joules, 576710716 ms, plat.node0
ENERGY, 7559.944061 joules, 576710816 ms, plat
ENERGY, 7559.944061 joules, 576710816 ms, plat.node0
ENERGY, 7566.292450 joules, 576710917 ms, plat
ENERGY, 7566.292450 joules, 576710917 ms, plat.node0
ENERGY, 7572.632904 joules, 576711017 ms, plat
ENERGY, 7572.632904 joules, 576711017 ms, plat.node0
ENERGY, 7578.903229 joules, 576711117 ms, plat
ENERGY, 7578.903229 joules, 576711117 ms, plat.node0
ENERGY, 7585.235504 joules, 576711217 ms, plat
ENERGY, 7585.235504 joules, 576711217 ms, plat.node0
ENERGY, 7591.581390 joules, 576711317 ms, plat
ENERGY, 7591.581390 joules, 576711317 ms, plat.node0
ENERGY, 7597.919312 joules, 576711417 ms, plat
ENERGY, 7597.919312 joules, 576711417 ms, plat.node0
ENERGY, 7604.256409 joules, 576711517 ms, plat
ENERGY, 7604.256409 joules, 576711517 ms, plat.node0
ENERGY, 7610.602600 joules, 576711617 ms, plat
ENERGY, 7610.602600 joules, 576711617 ms, plat.node0
ENERGY, 7616.882599 joules, 576711717 ms, plat
ENERGY, 7616.882599 joules, 576711717 ms, plat.node0
ENERGY, 7623.224091 joules, 576711817 ms, plat
ENERGY, 7623.224091 joules, 576711817 ms, plat.node0
ENERGY, 7629.563538 joules, 576711917 ms, plat
ENERGY, 7629.563538 joules, 576711917 ms, plat.node0
ENERGY, 7635.895294 joules, 576712017 ms, plat
ENERGY, 7635.895294 joules, 576712017 ms, plat.node0
ENERGY, 7642.225891 joules, 576712117 ms, plat
ENERGY, 7642.225891 joules, 576712117 ms, plat.node0
ENERGY, 7648.482117 joules, 576712218 ms, plat
ENERGY, 7648.482117 joules, 576712218 ms, plat.node0
ENERGY, 7654.799408 joules, 576712318 ms, plat
ENERGY, 7654.799408 joules, 576712318 ms, plat.node0
ENERGY, 7661.120148 joules, 576712418 ms, plat
ENERGY, 7661.120148 joules, 576712418 ms, plat.node0
ENERGY, 7667.430145 joules, 576712518 ms, plat
ENERGY, 7667.430145 joules, 576712518 ms, plat.node0
ENERGY, 7673.859497 joules, 576712618 ms, plat
ENERGY, 7673.859497 joules, 576712618 ms, plat.node0
ENERGY, 7680.188965 joules, 576712718 ms, plat
ENERGY, 7680.188965 joules, 576712718 ms, plat.node0
ENERGY, 7686.457764 joules, 576712818 ms, plat
ENERGY, 7686.457764 joules, 576712818 ms, plat.node0
ENERGY, 7692.777527 joules, 576712918 ms, plat
ENERGY, 7692.777527 joules, 576712918 ms, plat.node0
ENERGY, 7699.097992 joules, 576713018 ms, plat
ENERGY, 7699.097992 joules, 576713018 ms, plat.node0
ENERGY, 7705.429901 joules, 576713118 ms, plat
ENERGY, 7705.429901 joules, 576713118 ms, plat.node0
ENERGY, 7711.765381 joules, 576713218 ms, plat
ENERGY, 7711.765381 joules, 576713218 ms, plat.node0
ENERGY, 7718.095093 joules, 576713318 ms, plat
ENERGY, 7718.095093 joules, 576713318 ms, plat.node0
ENERGY, 7724.359985 joules, 576713419 ms, plat
ENERGY, 7724.359985 joules, 576713419 ms, plat.node0
ENERGY, 7730.693268 joules, 576713519 ms, plat
ENERGY, 7730.693268 joules, 576713519 ms, plat.node0
ENERGY, 7737.027740 joules, 576713619 ms, plat
ENERGY, 7737.027740 joules, 576713619 ms, plat.node0
ENERGY, 7743.361694 joules, 576713719 ms, plat
ENERGY, 7743.361694 joules, 576713719 ms, plat.node0
ENERGY, 7749.700653 joules, 576713819 ms, plat
ENERGY, 7749.700653 joules, 576713819 ms, plat.node0
ENERGY, 7755.972626 joules, 576713919 ms, plat
ENERGY, 7755.972626 joules, 576713919 ms, plat.node0
ENERGY, 7762.303162 joules, 576714019 ms, plat
ENERGY, 7762.303162 joules, 576714019 ms, plat.node0
ENERGY, 7768.652008 joules, 576714119 ms, plat
ENERGY, 7768.652008 joules, 576714119 ms, plat.node0
ENERGY, 7774.980103 joules, 576714219 ms, plat
ENERGY, 7774.980103 joules, 576714219 ms, plat.node0
ENERGY, 7781.308014 joules, 576714319 ms, plat
ENERGY, 7781.308014 joules, 576714319 ms, plat.node0
ENERGY, 7787.623077 joules, 576714419 ms, plat
ENERGY, 7787.623077 joules, 576714419 ms, plat.node0
ENERGY, 7793.954834 joules, 576714519 ms, plat
ENERGY, 7793.954834 joules, 576714519 ms, plat.node0
ENERGY, 7800.301971 joules, 576714620 ms, plat
ENERGY, 7800.301971 joules, 576714620 ms, plat.node0
ENERGY, 7806.636658 joules, 576714720 ms, plat
ENERGY, 7806.636658 joules, 576714720 ms, plat.node0
ENERGY, 7812.980682 joules, 576714820 ms, plat
ENERGY, 7812.980682 joules, 576714820 ms, plat.node0
ENERGY, 7819.334320 joules, 576714920 ms, plat
ENERGY, 7819.334320 joules, 576714920 ms, plat.node0
ENERGY, 7825.615021 joules, 576715020 ms, plat
ENERGY, 7825.615021 joules, 576715020 ms, plat.node0
ENERGY, 7831.953064 joules, 576715120 ms, plat
ENERGY, 7831.953064 joules, 576715120 ms, plat.node0
ENERGY, 7838.292847 joules, 576715220 ms, plat
ENERGY, 7838.292847 joules, 576715220 ms, plat.node0
ENERGY, 7844.642212 joules, 576715320 ms, plat
ENERGY, 7844.642212 joules, 576715320 ms, plat.node0
ENERGY, 7850.975067 joules, 576715420 ms, plat
ENERGY, 7850.975067 joules, 576715420 ms, plat.node0
ENERGY, 7857.308624 joules, 576715520 ms, plat
ENERGY, 7857.308624 joules, 576715520 ms, plat.node0
ENERGY, 7863.583557 joules, 576715620 ms, plat
ENERGY, 7863.583557 joules, 576715620 ms, plat.node0
ENERGY, 7869.921387 joules, 576715720 ms, plat
ENERGY, 7869.921387 joules, 576715720 ms, plat.node0
ENERGY, 7876.258118 joules, 576715821 ms, plat
ENERGY, 7876.258118 joules, 576715821 ms, plat.node0
ENERGY, 7882.594482 joules, 576715921 ms, plat
ENERGY, 7882.594482 joules, 576715921 ms, plat.node0
ENERGY, 7888.924164 joules, 576716021 ms, plat
ENERGY, 7888.924164 joules, 576716021 ms, plat.node0
ENERGY, 7895.192688 joules, 576716121 ms, plat
ENERGY, 7895.192688 joules, 576716121 ms, plat.node0
ENERGY, 7901.534973 joules, 576716221 ms, plat
ENERGY, 7901.534973 joules, 576716221 ms, plat.node0
ENERGY, 7907.864014 joules, 576716321 ms, plat
ENERGY, 7907.864014 joules, 576716321 ms, plat.node0
ENERGY, 7914.178009 joules, 576716421 ms, plat
ENERGY, 7914.178009 joules, 576716421 ms, plat.node0
ENERGY, 7920.969940 joules, 576716521 ms, plat
ENERGY, 7920.969940 joules, 576716521 ms, plat.node0
ENERGY, 7927.942657 joules, 576716621 ms, plat
ENERGY, 7927.942657 joules, 576716621 ms, plat.node0
ENERGY, 7934.947601 joules, 576716721 ms, plat
ENERGY, 7934.947601 joules, 576716721 ms, plat.node0
ENERGY, 7941.926453 joules, 576716822 ms, plat
ENERGY, 7941.926453 joules, 576716822 ms, plat.node0
ENERGY, 7948.702942 joules, 576716922 ms, plat
ENERGY, 7948.702942 joules, 576716922 ms, plat.node0
ENERGY, 7955.476624 joules, 576717022 ms, plat
ENERGY, 7955.476624 joules, 576717022 ms, plat.node0
ENERGY, 7962.462738 joules, 576717122 ms, plat
ENERGY, 7962.462738 joules, 576717122 ms, plat.node0
ENERGY, 7969.403107 joules, 576717222 ms, plat
ENERGY, 7969.403107 joules, 576717222 ms, plat.node0
ENERGY, 7976.381317 joules, 576717322 ms, plat
ENERGY, 7976.381317 joules, 576717322 ms, plat.node0
ENERGY, 7983.351135 joules, 576717422 ms, plat
ENERGY, 7983.351135 joules, 576717422 ms, plat.node0
ENERGY, 7990.311005 joules, 576717523 ms, plat
ENERGY, 7990.311005 joules, 576717523 ms, plat.node0
ENERGY, 7997.202515 joules, 576717623 ms, plat
ENERGY, 7997.202515 joules, 576717623 ms, plat.node0
ENERGY, 8004.186493 joules, 576717723 ms, plat
ENERGY, 8004.186493 joules, 576717723 ms, plat.node0
ENERGY, 8011.167786 joules, 576717823 ms, plat
ENERGY, 8011.167786 joules, 576717823 ms, plat.node0
ENERGY, 8018.103424 joules, 576717923 ms, plat
ENERGY, 8018.103424 joules, 576717923 ms, plat.node0
ENERGY, 8025.086395 joules, 576718023 ms, plat
ENERGY, 8025.086395 joules, 576718023 ms, plat.node0
ENERGY, 8032.073975 joules, 576718123 ms, plat
ENERGY, 8032.073975 joules, 576718123 ms, plat.node0
ENERGY, 8038.966003 joules, 576718223 ms, plat
ENERGY, 8038.966003 joules, 576718223 ms, plat.node0
ENERGY, 8045.892212 joules, 576718324 ms, plat
ENERGY, 8045.892212 joules, 576718324 ms, plat.node0
ENERGY, 8052.858459 joules, 576718424 ms, plat
ENERGY, 8052.858459 joules, 576718424 ms, plat.node0
ENERGY, 8059.337402 joules, 576718524 ms, plat
ENERGY, 8059.337402 joules, 576718524 ms, plat.node0
ENERGY, 8065.657288 joules, 576718624 ms, plat
ENERGY, 8065.657288 joules, 576718624 ms, plat.node0
ENERGY, 8071.976166 joules, 576718724 ms, plat
ENERGY, 8071.976166 joules, 576718724 ms, plat.node0
ENERGY, 8078.306183 joules, 576718824 ms, plat
ENERGY, 8078.306183 joules, 576718824 ms, plat.node0
ENERGY, 8084.575165 joules, 576718924 ms, plat
ENERGY, 8084.575165 joules, 576718924 ms, plat.node0
ENERGY, 8090.916809 joules, 576719024 ms, plat
ENERGY, 8090.916809 joules, 576719024 ms, plat.node0
ENERGY, 8097.264252 joules, 576719124 ms, plat
ENERGY, 8097.264252 joules, 576719124 ms, plat.node0
ENERGY, 8103.606323 joules, 576719224 ms, plat
ENERGY, 8103.606323 joules, 576719224 ms, plat.node0
ENERGY, 8109.933350 joules, 576719324 ms, plat
ENERGY, 8109.933350 joules, 576719324 ms, plat.node0
ENERGY, 8116.256134 joules, 576719425 ms, plat
ENERGY, 8116.256134 joules, 576719425 ms, plat.node0
ENERGY, 8122.509979 joules, 576719525 ms, plat
ENERGY, 8122.509979 joules, 576719525 ms, plat.node0
ENERGY, 8128.833679 joules, 576719625 ms, plat
ENERGY, 8128.833679 joules, 576719625 ms, plat.node0
ENERGY, 8135.154266 joules, 576719725 ms, plat
ENERGY, 8135.154266 joules, 576719725 ms, plat.node0
ENERGY, 8141.476990 joules, 576719825 ms, plat
ENERGY, 8141.476990 joules, 576719825 ms, plat.node0
ENERGY, 8147.805267 joules, 576719925 ms, plat
ENERGY, 8147.805267 joules, 576719925 ms, plat.node0
ENERGY, 8154.124451 joules, 576720025 ms, plat
ENERGY, 8154.124451 joules, 576720025 ms, plat.node0
ENERGY, 8160.385620 joules, 576720125 ms, plat
ENERGY, 8160.385620 joules, 576720125 ms, plat.node0
ENERGY, 8166.713043 joules, 576720225 ms, plat
ENERGY, 8166.713043 joules, 576720225 ms, plat.node0
ENERGY, 8173.029388 joules, 576720325 ms, plat
ENERGY, 8173.029388 joules, 576720325 ms, plat.node0
ENERGY, 8179.438385 joules, 576720425 ms, plat
ENERGY, 8179.438385 joules, 576720425 ms, plat.node0
ENERGY, 8185.761749 joules, 576720525 ms, plat
ENERGY, 8185.761749 joules, 576720525 ms, plat.node0
ENERGY, 8192.024414 joules, 576720626 ms, plat
ENERGY, 8192.024414 joules, 576720626 ms, plat.node0
ENERGY, 8198.355652 joules, 576720726 ms, plat
ENERGY, 8198.355652 joules, 576720726 ms, plat.node0
ENERGY, 8204.697418 joules, 576720826 ms, plat
ENERGY, 8204.697418 joules, 576720826 ms, plat.node0
ENERGY, 8211.028442 joules, 576720926 ms, plat
ENERGY, 8211.028442 joules, 576720926 ms, plat.node0
ENERGY, 8217.373962 joules, 576721026 ms, plat
ENERGY, 8217.373962 joules, 576721026 ms, plat.node0
ENERGY, 8223.659546 joules, 576721126 ms, plat
ENERGY, 8223.659546 joules, 576721126 ms, plat.node0
ENERGY, 8230.000275 joules, 576721226 ms, plat
ENERGY, 8230.000275 joules, 576721226 ms, plat.node0
ENERGY, 8236.334351 joules, 576721326 ms, plat
ENERGY, 8236.334351 joules, 576721326 ms, plat.node0
ENERGY, 8242.669464 joules, 576721426 ms, plat
ENERGY, 8242.669464 joules, 576721426 ms, plat.node0
ENERGY, 8249.007355 joules, 576721526 ms, plat
ENERGY, 8249.007355 joules, 576721526 ms, plat.node0
ENERGY, 8255.342041 joules, 576721626 ms, plat
ENERGY, 8255.342041 joules, 576721626 ms, plat.node0
ENERGY, 8261.614441 joules, 576721726 ms, plat
ENERGY, 8261.614441 joules, 576721726 ms, plat.node0
ENERGY, 8267.959442 joules, 576721826 ms, plat
ENERGY, 8267.959442 joules, 576721826 ms, plat.node0
ENERGY, 8274.286774 joules, 576721927 ms, plat
ENERGY, 8274.286774 joules, 576721927 ms, plat.node0
ENERGY, 8280.627716 joules, 576722027 ms, plat
ENERGY, 8280.627716 joules, 576722027 ms, plat.node0
ENERGY, 8286.969513 joules, 576722127 ms, plat
ENERGY, 8286.969513 joules, 576722127 ms, plat.node0
ENERGY, 8293.307220 joules, 576722227 ms, plat
ENERGY, 8293.307220 joules, 576722227 ms, plat.node0
ENERGY, 8299.573029 joules, 576722327 ms, plat
ENERGY, 8299.573029 joules, 576722327 ms, plat.node0
ENERGY, 8306.009277 joules, 576722427 ms, plat
ENERGY, 8306.009277 joules, 576722427 ms, plat.node0
ENERGY, 8312.335419 joules, 576722527 ms, plat
ENERGY, 8312.335419 joules, 576722527 ms, plat.node0
ENERGY, 8318.659363 joules, 576722627 ms, plat
ENERGY, 8318.659363 joules, 576722627 ms, plat.node0
ENERGY, 8324.996246 joules, 576722727 ms, plat
ENERGY, 8324.996246 joules, 576722727 ms, plat.node0
ENERGY, 8331.276855 joules, 576722827 ms, plat
ENERGY, 8331.276855 joules, 576722827 ms, plat.node0
ENERGY, 8337.609192 joules, 576722927 ms, plat
ENERGY, 8337.609192 joules, 576722927 ms, plat.node0
ENERGY, 8343.944550 joules, 576723027 ms, plat
ENERGY, 8343.944550 joules, 576723027 ms, plat.node0
ENERGY, 8350.281616 joules, 576723128 ms, plat
ENERGY, 8350.281616 joules, 576723128 ms, plat.node0
ENERGY, 8356.611938 joules, 576723228 ms, plat
ENERGY, 8356.611938 joules, 576723228 ms, plat.node0
ENERGY, 8362.944885 joules, 576723328 ms, plat
ENERGY, 8362.944885 joules, 576723328 ms, plat.node0
ENERGY, 8369.207092 joules, 576723428 ms, plat
ENERGY, 8369.207092 joules, 576723428 ms, plat.node0
ENERGY, 8375.528748 joules, 576723528 ms, plat
ENERGY, 8375.528748 joules, 576723528 ms, plat.node0
ENERGY, 8381.858490 joules, 576723628 ms, plat
ENERGY, 8381.858490 joules, 576723628 ms, plat.node0
ENERGY, 8388.184418 joules, 576723728 ms, plat
ENERGY, 8388.184418 joules, 576723728 ms, plat.node0
ENERGY, 8394.515350 joules, 576723828 ms, plat
ENERGY, 8394.515350 joules, 576723828 ms, plat.node0
ENERGY, 8400.784149 joules, 576723928 ms, plat
ENERGY, 8400.784149 joules, 576723928 ms, plat.node0
ENERGY, 8407.110443 joules, 576724028 ms, plat
ENERGY, 8407.110443 joules, 576724028 ms, plat.node0
ENERGY, 8413.445557 joules, 576724128 ms, plat
ENERGY, 8413.445557 joules, 576724128 ms, plat.node0
ENERGY, 8419.769836 joules, 576724228 ms, plat
ENERGY, 8419.769836 joules, 576724228 ms, plat.node0
ENERGY, 8426.174713 joules, 576724329 ms, plat
ENERGY, 8426.174713 joules, 576724329 ms, plat.node0
ENERGY, 8432.528839 joules, 576724429 ms, plat
ENERGY, 8432.528839 joules, 576724429 ms, plat.node0
ENERGY, 8438.790619 joules, 576724529 ms, plat
ENERGY, 8438.790619 joules, 576724529 ms, plat.node0
ENERGY, 8445.112732 joules, 576724629 ms, plat
ENERGY, 8445.112732 joules, 576724629 ms, plat.node0
ENERGY, 8451.428314 joules, 576724729 ms, plat
ENERGY, 8451.428314 joules, 576724729 ms, plat.node0
ENERGY, 8457.751953 joules, 576724829 ms, plat
ENERGY, 8457.751953 joules, 576724829 ms, plat.node0
ENERGY, 8464.077850 joules, 576724929 ms, plat
ENERGY, 8464.077850 joules, 576724929 ms, plat.node0
ENERGY, 8470.405975 joules, 576725029 ms, plat
ENERGY, 8470.405975 joules, 576725029 ms, plat.node0
ENERGY, 8476.665009 joules, 576725129 ms, plat
ENERGY, 8476.665009 joules, 576725129 ms, plat.node0
ENERGY, 8482.981262 joules, 576725229 ms, plat
ENERGY, 8482.981262 joules, 576725229 ms, plat.node0
ENERGY, 8489.302063 joules, 576725329 ms, plat
ENERGY, 8489.302063 joules, 576725329 ms, plat.node0
ENERGY, 8495.624847 joules, 576725429 ms, plat
ENERGY, 8495.624847 joules, 576725429 ms, plat.node0
ENERGY, 8501.945190 joules, 576725530 ms, plat
ENERGY, 8501.945190 joules, 576725530 ms, plat.node0
ENERGY, 8508.199799 joules, 576725630 ms, plat
ENERGY, 8508.199799 joules, 576725630 ms, plat.node0
ENERGY, 8514.514404 joules, 576725730 ms, plat
ENERGY, 8514.514404 joules, 576725730 ms, plat.node0
ENERGY, 8520.834686 joules, 576725830 ms, plat
ENERGY, 8520.834686 joules, 576725830 ms, plat.node0
ENERGY, 8527.156586 joules, 576725930 ms, plat
ENERGY, 8527.156586 joules, 576725930 ms, plat.node0
ENERGY, 8533.476257 joules, 576726030 ms, plat
ENERGY, 8533.476257 joules, 576726030 ms, plat.node0
ENERGY, 8539.790558 joules, 576726130 ms, plat
ENERGY, 8539.790558 joules, 576726130 ms, plat.node0
ENERGY, 8546.030151 joules, 576726230 ms, plat
ENERGY, 8546.093781 joules, 576726230 ms, plat.node0
ENERGY, 8552.448364 joules, 576726330 ms, plat
ENERGY, 8552.448364 joules, 576726330 ms, plat.node0
ENERGY, 8558.769501 joules, 576726430 ms, plat
ENERGY, 8558.769501 joules, 576726430 ms, plat.node0
ENERGY, 8565.091339 joules, 576726530 ms, plat
ENERGY, 8565.091339 joules, 576726530 ms, plat.node0
ENERGY, 8571.407349 joules, 576726630 ms, plat
ENERGY, 8571.407349 joules, 576726630 ms, plat.node0
ENERGY, 8577.722992 joules, 576726731 ms, plat
ENERGY, 8577.722992 joules, 576726731 ms, plat.node0
ENERGY, 8583.970276 joules, 576726831 ms, plat
